Hogar,ID Individuo,Núcleo,PaísOrigen,TieneDNI,EdadMeses,Sexo,RelconJefeFlia,Educacion,EstuActual,Trabaja,NoTrabBusca,SiTrabHaceCuanto,SiTrabFormal,Ocupacion,ProbSalud,DiscaCroni,Embarazo,RecibePlanSocial,TipoPlanSocial1,TipoPlanSocial2,IngTrab,IngPlan,EdadHijoMenorMess,CantTotalDePers,CantTotalDeMuj,CantPersSinProbSal,CantTotalHijos,CantTotalHijMen18,CantJefHog,CantPersTrab,CantPersTrabForm,CantEmb,CantEnfCron,CantPersEdadTrab2560,Barrio,Zona,Sede,TiempoViveBarrio,TiempoViveCasa,DimCasa,AmbCasa,CantCamas,CantPersCasa,EstPropCasa,Inunda,Viento,Humeda,Inestable,OtraSit,PoseeTerrenoAdec,UsoVDE,MatTecho,MatParedes,TipoPiso,EstadoTecho,EstadoPared,EstadoPiso,EstPropTerreno,UbicTerreno,SitDomTerreno,HundimientoTerreno,PozoNegroTerreno,NoEspacioTerreno,CañosEscPisoTerreno,InundacionesTerreno,MatConst,TieneTerrenoVDE,Campo39,AccesoAgua,Baño,ConexionLuz,ConexionAgua,ElimSanitaria,ComoCocina,Prioridad,
23131,2313002,1,Argentina,Si,277,Masculino,Jefe de Hogar,05 - Primaria Completa,No,No,Si,,,No Trabaja,Ninguno,No,No,No,Ninguno,Ninguno,1300,0,26,4,3,4,1,1,1,1,,1,,1,"La Tablita, Escobar",Escobar,01 - Buenos Aires,20,2,15,3,3,4,05 - Otra situacion,No,Si,No,No,No,,,04 - Lona / Cartón / Adobe,07 - Madera,01 - Cemento,02 - Reparable,02 - Reparable,01 - Bueno,03 - Prestado,01 - Donde vive ahora,03 - Regular (con título de propiedad),No,Si,No,Si,Si,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","03 - Si, con medidor particular",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
23141,2314001,1,Argentina,Si,422,Femenino,Jefe de Hogar,04 - Primaria Incompleta,No,No,No,,,Ama de Casa,Respiratorio,No,No,No,AUH,Ninguno,2000,1000,32,7,4,5,5,5,1,1,,,1,2,"Puente de Fierro, La Plata",La Plata,04 - Gran La Plata,3,3,60,2,5,7,01 - Propia,Si,Si,No,No,No,,,01 - Chapa,07 - Madera,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,Si,No,No,Si,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
23161,2316001,1,Argentina,Si,367,Femenino,Jefe de Hogar,05 - Primaria Completa,No,No,Si,,,No Trabaja,Ninguno,No,No,Si,Otro,Ninguno,2760,,12,7,2,7,5,5,2,1,1,,,2,"Las Palmeras, La Plata",La Plata,04 - Gran La Plata,4,4,42,3,5,8,01 - Propia,No,No,No,No,No,,,01 - Chapa,03 - Chapa,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",02 - Agua corriente regular,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
23161,2316002,1,Argentina,Si,391,Masculino,Jefe de Hogar,08 - Secundaria Completa,No,Si,,3,Si,Empleado de Fábrica,Ninguno,No,No,No,Ninguno,Ninguno,2760,0,12,7,2,7,5,5,2,1,1,,,2,"Las Palmeras, La Plata",La Plata,04 - Gran La Plata,4,4,42,3,5,8,01 - Propia,No,No,No,No,No,,,01 - Chapa,03 - Chapa,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",02 - Agua corriente regular,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
23181,2318001,1,Paraguay,Si,403,Femenino,Jefe de Hogar,07 - Secundaria Incompleta,No,No,,,,No Trabaja,Ninguno,No,Si,No,Ninguno,Ninguno,2400,0,122,4,1,2,2,2,2,1,,1,,2,"San Atilio - Santa Rosa, Jose C Paz",Jose C. Paz,01 - Buenos Aires,1,1,30,2,4,4,01 - Propia,No,Si,No,Si,No,Si,02 - Dormitorio Adicional,05 - Madera,07 - Madera,04 - Tierra / Alfombra sobre tierra,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
23181,2318002,1,Paraguay,No,660,Masculino,Jefe de Hogar,08 - Secundaria Completa,No,Si,,1,No,Ofrece Servicios por Cuenta Propia,Otra,No,No,No,Ninguno,Ninguno,2400,0,122,4,1,2,2,2,2,1,,1,,2,"San Atilio - Santa Rosa, Jose C Paz",Jose C. Paz,01 - Buenos Aires,1,1,30,2,4,4,01 - Propia,No,Si,No,Si,No,Si,02 - Dormitorio Adicional,05 - Madera,07 - Madera,04 - Tierra / Alfombra sobre tierra,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
23191,2319001,1,Argentina,Si,494,Femenino,Jefe de Hogar,04 - Primaria Incompleta,,No,,,,Ama de Casa,Ninguno,No,No,Si,Otro,Ninguno,1600,,71,12,4,12,10,6,1,3,,,,2,"Familias Unidas, Posadas",Posadas,05 - Misiones,9,9,30,3,5,12,01 - Propia,No,No,Si,No,No,Si,02 - Dormitorio Adicional,01 - Chapa,05 - Ladrillo,01 - Cemento,02 - Reparable,01 - Bueno,01 - Bueno,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","02 - Si, con medidor comunitario",03 - Camión,04 - Otro,03 - Garrafa,03 - Media-Alta,No es AUH
23201,2320001,1,Argentina,Si,336,Femenino,Jefe de Hogar,08 - Secundaria Completa,No,No,,,,No Trabaja,Ninguno,No,No,No,Ninguno,Ninguno,0,0,8,3,1,3,2,2,1,,,,,1,"Los Hornos, Neuquén",Neuquén,06 - Neuquen/Rio Negro,7,1,16,1,2,4,01 - Propia,Si,Si,Si,No,No,Si,04 - Vivienda Unica,01 - Chapa,07 - Madera,01 - Cemento,03 - Irrecuperable,03 - Irrecuperable,02 - Reparable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","03 - Si, con medidor particular",03 - Camión,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
2321,232001,1,Argentina,Si,347,Femenino,Jefe de Hogar,05 - Primaria Completa,No,No,Si,,,No Trabaja,Ninguno,No,Si,No,AUH,Ninguno,350,216,37,3,2,2,1,1,1,1,,1,1,2,"19 de Septiembre, La Matanza",La Matanza,01 - Buenos Aires,0,0,6,1,2,3,01 - Propia,Si,Si,Si,No,No,Si,02 - Dormitorio Adicional,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,Si,Si,02 - Dormitorio adicional,05 - Le pide a un vecino,01 - No tiene,"04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,01 - No tiene,03 - Garrafa,04 - Alta,No es AUH
23211,2321001,1,Bolivia,,537,Femenino,Jefe de Hogar,04 - Primaria Incompleta,No,Si,,3,No,Empleada Doméstica,Ninguno,No,No,No,Ninguno,Ninguno,5398,0,51,5,2,5,4,2,1,3,,,,1,"Pueblos Unidos, Cordoba Capital",Córdoba Capital,02 - Cordoba,,,20,2,3,5,01 - Propia,Si,No,No,No,No,Si,02 - Dormitorio Adicional,05 - Madera,05 - Ladrillo,01 - Cemento,02 - Reparable,01 - Bueno,01 - Bueno,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",01 - No tiene,03 - Garrafa,02 - Media-Baja,No es AUH
23221,2322001,1,Argentina,Si,654,Masculino,Jefe de Hogar,04 - Primaria Incompleta,No,Si,,2,No,Empleado Administrativo,Otra,No,No,No,AUH,Ninguno,3800,1000,155,6,1,4,4,2,2,2,,1,,2,"Belen, Posadas",Posadas,05 - Misiones,1,1,36,3,4,6,01 - Propia,Si,Si,No,Si,No,Si,02 - Dormitorio Adicional,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,02 - Reparable,02 - Reparable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,Si,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
23221,2322002,1,Paraguay,No,361,Femenino,Jefe de Hogar,04 - Primaria Incompleta,No,No,,,,No Trabaja,Ninguno,No,Si,No,AUH,Ninguno,3800,1000,155,6,1,4,4,2,2,2,,1,,2,"Belen, Posadas",Posadas,05 - Misiones,1,1,36,3,4,6,01 - Propia,Si,Si,No,Si,No,Si,02 - Dormitorio Adicional,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,02 - Reparable,02 - Reparable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,Si,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
23231,2323001,1,Argentina,Si,239,Masculino,Jefe de Hogar,08 - Secundaria Completa,No,Si,,3,No,Changarín,Ninguno,No,No,No,Ninguno,Ninguno,1500,0,51,6,2,5,4,4,2,1,,,,1,"IAPI, Quilmes",Quilmes,01 - Buenos Aires,30,30,36,3,6,6,02 - Alquilada,Si,No,No,No,Si,,,01 - Chapa,05 - Ladrillo,01 - Cemento,02 - Reparable,02 - Reparable,01 - Bueno,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),,,,,,No,Si,03 - Vivienda única,03 - Dentro de la casa,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",02 - Conectado a servicio de cloacas,03 - Garrafa,02 - Media-Baja,No es AUH
23231,2323002,1,Argentina,Si,375,Femenino,Jefe de Hogar,09 - Superior En Curso,Si,No,Si,,,No Trabaja,Otra,No,No,No,Ninguno,Ninguno,1500,0,51,6,2,5,4,4,2,1,,,,1,"IAPI, Quilmes",Quilmes,01 - Buenos Aires,30,30,36,3,6,6,02 - Alquilada,Si,No,No,No,Si,,,01 - Chapa,05 - Ladrillo,01 - Cemento,02 - Reparable,02 - Reparable,01 - Bueno,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),,,,,,No,Si,03 - Vivienda única,03 - Dentro de la casa,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",02 - Conectado a servicio de cloacas,03 - Garrafa,02 - Media-Baja,No es AUH
23241,2324001,1,Argentina,Si,245,Femenino,Jefe de Hogar,07 - Secundaria Incompleta,No,No,No,,,No Trabaja,Otra,Si,No,No,Ninguno,Ninguno,960,0,13,3,2,2,1,1,2,1,,,1,0,"Ingeniero Allan, Florencio Varela",Florencio Varela,01 - Buenos Aires,4,4,60,5,6,11,01 - Propia,No,Si,No,No,No,,,01 - Chapa,05 - Ladrillo,01 - Cemento,02 - Reparable,02 - Reparable,02 - Reparable,04 - Otra Situacion,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,Si,Si,03 - Vivienda única,03 - Dentro de la casa,"02 - Si, dentro de la casa","03 - Si, con medidor particular",02 - Agua corriente regular,03 - Pozo negro,03 - Garrafa,02 - Media-Baja,No es AUH
23241,2324002,1,Argentina,Si,281,Masculino,Jefe de Hogar,07 - Secundaria Incompleta,No,Si,,1,No,Albañil/Obrero Construcción,Ninguno,No,No,No,Ninguno,Ninguno,960,0,13,3,2,2,1,1,2,1,,,1,0,"Ingeniero Allan, Florencio Varela",Florencio Varela,01 - Buenos Aires,4,4,60,5,6,11,01 - Propia,No,Si,No,No,No,,,01 - Chapa,05 - Ladrillo,01 - Cemento,02 - Reparable,02 - Reparable,02 - Reparable,04 - Otra Situacion,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,Si,Si,03 - Vivienda única,03 - Dentro de la casa,"02 - Si, dentro de la casa","03 - Si, con medidor particular",02 - Agua corriente regular,03 - Pozo negro,03 - Garrafa,02 - Media-Baja,No es AUH
23251,2325001,1,Argentina,Si,683,Femenino,Jefe de Hogar,01 - Ninguno,No,No,,,,No Trabaja,Ninguno,No,No,No,Ninguno,Ninguno,2800,0,245,5,1,4,3,0,2,3,,,,3,"Santa Brigida, Pilar",Pilar,01 - Buenos Aires,3,2,18,1,5,5,01 - Propia,No,No,Si,No,No,,,01 - Chapa,07 - Madera,03 - Madera,02 - Reparable,02 - Reparable,01 - Bueno,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
23251,2325002,1,Argentina,Si,704,Masculino,Jefe de Hogar,04 - Primaria Incompleta,,No,,,,No Trabaja,Respiratorio,No,No,No,Ninguno,Ninguno,2800,0,245,5,1,4,3,0,2,3,,,,3,"Santa Brigida, Pilar",Pilar,01 - Buenos Aires,3,2,18,1,5,5,01 - Propia,No,No,Si,No,No,,,01 - Chapa,07 - Madera,03 - Madera,02 - Reparable,02 - Reparable,01 - Bueno,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
23261,2326002,1,Argentina,Si,544,Masculino,Jefe de Hogar,05 - Primaria Completa,No,Si,,,No,Changarín,Ninguno,No,No,No,AUH,Ninguno,140,650,29,4,1,4,2,2,2,1,,,,2,"Las Delicias, N/D",Córdoba Interior,07 - Rio Cuarto,13,12,1,3,3,7,01 - Propia,No,No,Si,Si,Si,Si,04 - Vivienda Unica,05 - Madera,05 - Ladrillo,01 - Cemento,03 - Irrecuperable,01 - Bueno,01 - Bueno,01 - Propio,03 - En otro sector del mismo barrio,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,03 - Dentro de la casa,"02 - Si, dentro de la casa","03 - Si, con medidor particular",06 -Otro,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
2330,2330001,,Bolivia,Si,347,Femenino,Jefe de Hogar,01 - Ninguno,,No,,,,Ama de Casa,Ninguno,No,No,Si,Otro,Ninguno,300,,30,8,3,7,6,6,2,1,,,,2,"Pueblos Unidos, Cordoba Capital",Córdoba Capital,02 - Cordoba,2,2,13,1,8,8,01 - Propia,No,Si,No,No,No,Si,02 - Dormitorio Adicional,05 - Madera,05 - Ladrillo,02 - Ladrillo,01 - Bueno,01 - Bueno,01 - Bueno,01 - Propio,01 - Donde vive ahora,,No,No,No,Si,No,,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,,"02 - Si, con medidor comunitario",06 -Otro,01 - No tiene,03 - Garrafa,04 - Alta,No es AUH
2330,2330002,,,,359,Masculino,Jefe de Hogar,04 - Primaria Incompleta,,Si,,3,No,Changarín,Otra,No,No,No,Ninguno,Ninguno,300,0,30,8,3,7,6,6,2,1,,,,2,"Pueblos Unidos, Cordoba Capital",Córdoba Capital,02 - Cordoba,2,2,13,1,8,8,01 - Propia,No,Si,No,No,No,Si,02 - Dormitorio Adicional,05 - Madera,05 - Ladrillo,02 - Ladrillo,01 - Bueno,01 - Bueno,01 - Bueno,01 - Propio,01 - Donde vive ahora,,No,No,No,Si,No,,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,,"02 - Si, con medidor comunitario",06 -Otro,01 - No tiene,03 - Garrafa,04 - Alta,No es AUH
23321,2332001,1,Paraguay,Si,334,Femenino,Jefe de Hogar,05 - Primaria Completa,No,No,,,,Ama de Casa,Ninguno,No,No,No,Ninguno,Ninguno,0,0,7,5,2,5,3,3,2,,,,,2,"14 de Febrero, Almirante Brown",Almirante Brown,01 - Buenos Aires,0,0,9,1,3,5,03 - Prestada,Si,No,Si,Si,No,,,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,03 - Prestado,03 - En otro sector del mismo barrio,02 - En vías de regularización,No,No,No,No,No,No,Si,03 - Vivienda única,05 - Le pide a un vecino,01 - No tiene,"04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",01 - No tiene,03 - Garrafa,01 - Baja,No es AUH
23321,2332002,1,Paraguay,Si,409,Masculino,Jefe de Hogar,05 - Primaria Completa,No,No,Si,,,No Trabaja,Ninguno,No,No,No,Ninguno,Ninguno,0,0,7,5,2,5,3,3,2,,,,,2,"14 de Febrero, Almirante Brown",Almirante Brown,01 - Buenos Aires,0,0,9,1,3,5,03 - Prestada,Si,No,Si,Si,No,,,01 - Chapa,07 - Madera,04 - Tierra / Alfombra sobre tierra,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,03 - Prestado,03 - En otro sector del mismo barrio,02 - En vías de regularización,No,No,No,No,No,No,Si,03 - Vivienda única,05 - Le pide a un vecino,01 - No tiene,"04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",01 - No tiene,03 - Garrafa,01 - Baja,No es AUH
23341,2334001,1,Peru,Si,329,Femenino,Jefe de Hogar,10 - Superior Inconclusa,No,No,,,,No Trabaja,Otra,No,No,No,Ninguno,Ninguno,3000,0,54,3,1,1,1,1,2,1,,,,2,"Villa Nueva, Berisso",Berisso,04 - Gran La Plata,1,1,18,2,3,4,03 - Prestada,Si,No,No,No,No,,,01 - Chapa,07 - Madera,01 - Cemento,02 - Reparable,02 - Reparable,02 - Reparable,01 - Propio,03 - En otro sector del mismo barrio,01 - Irregular (sin título de propiedad),No,No,No,No,Si,No,Si,03 - Vivienda única,03 - Dentro de la casa,01 - No tiene,"04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",01 - No tiene,03 - Garrafa,04 - Alta,No es AUH
23341,2334002,1,Peru,Si,421,Masculino,Jefe de Hogar,07 - Secundaria Incompleta,No,Si,,3,No,Albañil/Obrero Construcción,Ninguno,No,No,No,Ninguno,Ninguno,3000,0,54,3,1,1,1,1,2,1,,,,2,"Villa Nueva, Berisso",Berisso,04 - Gran La Plata,1,1,18,2,3,4,03 - Prestada,Si,No,No,No,No,,,01 - Chapa,07 - Madera,01 - Cemento,02 - Reparable,02 - Reparable,02 - Reparable,01 - Propio,03 - En otro sector del mismo barrio,01 - Irregular (sin título de propiedad),No,No,No,No,Si,No,Si,03 - Vivienda única,03 - Dentro de la casa,01 - No tiene,"04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",01 - No tiene,03 - Garrafa,04 - Alta,No es AUH
23351,2335001,1,Argentina,Si,362,Femenino,Jefe de Hogar,07 - Secundaria Incompleta,No,No,No,,,Ama de Casa,Ninguno,No,No,No,AUH,Ninguno,3000,216,30,5,3,5,3,3,2,1,,,,2,"Santa Marta, Ezeiza",Ezeiza,01 - Buenos Aires,30,15,16,3,4,5,01 - Propia,No,Si,Si,No,No,,,05 - Madera,05 - Ladrillo,01 - Cemento,03 - Irrecuperable,02 - Reparable,02 - Reparable,01 - Propio,01 - Donde vive ahora,02 - En vías de regularización,No,No,No,Si,No,Si,Si,03 - Vivienda única,03 - Dentro de la casa,"02 - Si, dentro de la casa","03 - Si, con medidor particular",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,01 - Baja,No es AUH
23351,2335002,1,Argentina,Si,350,Masculino,Jefe de Hogar,07 - Secundaria Incompleta,No,Si,,3,No,Chofer/Camionero,Ninguno,No,No,No,AUH,Ninguno,3000,216,30,5,3,5,3,3,2,1,,,,2,"Santa Marta, Ezeiza",Ezeiza,01 - Buenos Aires,30,15,16,3,4,5,01 - Propia,No,Si,Si,No,No,,,05 - Madera,05 - Ladrillo,01 - Cemento,03 - Irrecuperable,02 - Reparable,02 - Reparable,01 - Propio,01 - Donde vive ahora,02 - En vías de regularización,No,No,No,Si,No,Si,Si,03 - Vivienda única,03 - Dentro de la casa,"02 - Si, dentro de la casa","03 - Si, con medidor particular",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,01 - Baja,No es AUH
23361,2336001,1,Argentina,Si,632,Masculino,Jefe de Hogar,04 - Primaria Incompleta,,Si,,3,No,Ofrece Servicios por Cuenta Propia,Otra,No,No,No,Ninguno,Ninguno,9100,0,35,8,2,6,6,4,2,3,,,,3,"Los Cedros, Moreno",Moreno,01 - Buenos Aires,5,5,24,1,5,11,01 - Propia,No,No,No,No,No,Si,02 - Dormitorio Adicional,06 - Teja o Losa,05 - Ladrillo,01 - Cemento,01 - Bueno,01 - Bueno,01 - Bueno,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
23361,2336002,1,Argentina,Si,632,Femenino,Jefe de Hogar,04 - Primaria Incompleta,,No,,,,No Trabaja,Ninguno,No,No,No,Ninguno,Ninguno,9100,0,35,8,2,6,6,4,2,3,,,,3,"Los Cedros, Moreno",Moreno,01 - Buenos Aires,5,5,24,1,5,11,01 - Propia,No,No,No,No,No,Si,02 - Dormitorio Adicional,06 - Teja o Losa,05 - Ladrillo,01 - Cemento,01 - Bueno,01 - Bueno,01 - Bueno,01 - Propio,01 - Donde vive ahora,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")",05 - Pozo / Aljibe,03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
23371,2337001,1,Argentina,Si,274,Masculino,Jefe de Hogar,08 - Secundaria Completa,No,Si,,1,Si,Seguridad,Ninguno,No,No,No,Ninguno,Ninguno,4000,0,18,3,2,3,1,1,2,1,1,,,0,"San Jorge, Pilar",Pilar,01 - Buenos Aires,15,0,12,1,3,4,01 - Propia,No,Si,No,Si,No,,,05 - Madera,07 - Madera,03 - Madera,02 - Reparable,01 - Bueno,01 - Bueno,01 - Propio,01 - Donde vive ahora,02 - En vías de regularización,No,Si,No,Si,Si,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
23371,2337002,1,Argentina,Si,262,Femenino,Jefe de Hogar,05 - Primaria Completa,No,No,Si,,,No Trabaja,Ninguno,No,No,No,Ninguno,Ninguno,4000,0,18,3,2,3,1,1,2,1,1,,,0,"San Jorge, Pilar",Pilar,01 - Buenos Aires,15,0,12,1,3,4,01 - Propia,No,Si,No,Si,No,,,05 - Madera,07 - Madera,03 - Madera,02 - Reparable,01 - Bueno,01 - Bueno,01 - Propio,01 - Donde vive ahora,02 - En vías de regularización,No,Si,No,Si,Si,No,Si,02 - Dormitorio adicional,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
23382,2338004,2,Argentina,Si,219,Femenino,Jefe de Hogar,05 - Primaria Completa,No,No,No,,,No Trabaja,Ninguno,No,No,No,Ninguno,Ninguno,0,0,37,3,1,3,1,1,2,,,,,0,"14 de Febrero, Almirante Brown",Almirante Brown,01 - Buenos Aires,2,2,15,2,1,2,01 - Propia,Si,No,No,No,No,,,04 - Lona / Cartón / Adobe,07 - Madera,04 - Tierra / Alfombra sobre tierra,03 - Irrecuperable,03 - Irrecuperable,03 - Irrecuperable,01 - Propio,01 - Donde vive ahora,02 - En vías de regularización,No,No,No,No,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"02 - Si, dentro de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,04 - Alta,No es AUH
23391,2339001,1,Argentina,Si,698,Masculino,Jefe de Hogar,04 - Primaria Incompleta,No,Si,,3,No,Albañil/Obrero Construcción,Ninguno,No,No,No,Ninguno,Ninguno,2800,0,137,5,3,3,3,3,2,1,,,,2,"Nicole, La Matanza",La Matanza,01 - Buenos Aires,1,1,24,2,3,5,01 - Propia,Si,Si,Si,No,No,,,01 - Chapa,07 - Madera,01 - Cemento,02 - Reparable,02 - Reparable,02 - Reparable,01 - Propio,03 - En otro sector del mismo barrio,01 - Irregular (sin título de propiedad),No,No,No,No,No,No,Si,03 - Vivienda única,04 - Fuera de la casa pero dentro del terreno,"03 - Si, fuera de la casa","04 - Si, irregular (""colgado"")","01 - Agua corriente irregular (""enganchados"")",03 - Pozo negro,03 - Garrafa,03 - Media-Alta,No es AUH
